,index,year,exporter,importer,product,value,quantity
8668,5209732,2022,LBN,NLD,850720,1.051,0.005
8669,5210199,2022,LBN,NGA,780191,1.78,1.53
8670,5210946,2022,LBN,PRT,780110,11839.317,5721.84
8671,5211865,2022,LBN,SRB,780600,76.499,19.273
8672,5211955,2022,LBN,IND,850720,121.119,29.134
8673,5212550,2022,LBN,ESP,780110,22568.357,11198.195
8674,5214522,2022,LBN,ARE,780600,76.656,21.514
8675,5214656,2022,LBN,ARE,850710,3.171,24.83
8676,5215139,2022,LBN,TUR,780110,1915.311,970.68
8677,5217030,2022,LSO,BWA,850720,0.166,0.006
8678,5218114,2022,LSO,ZAF,850720,2.567,0.617
8679,5218152,2022,LSO,ZAF,854911,7.162,5.072
8680,5218849,2022,LVA,AZE,850720,1.601,0.111
8681,5222079,2022,LVA,BEL,780199,23.759,13.731
8682,5222080,2022,LVA,BEL,780200,122.873,53.213
8683,5223937,2022,LVA,BGR,850710,0.071,0.022
8684,5225164,2022,LVA,BLR,850710,1.152,0.168
8685,5225165,2022,LVA,BLR,850720,3.674,0.756
8686,5227251,2022,LVA,CHN,850720,4.049,0.302
8687,5228106,2022,LVA,HRV,780600,0.178,0.028
8688,5229866,2022,LVA,CZE,780110,391.419,215.042
8689,5229867,2022,LVA,CZE,780199,476.424,215.042
8690,5229868,2022,LVA,CZE,780200,27.22,17.655
8691,5230096,2022,LVA,CZE,850710,0.178,0.041
8692,5231773,2022,LVA,DNK,780600,28.765,3.613
8693,5232100,2022,LVA,DNK,850710,2.538,0.364
8694,5232101,2022,LVA,DNK,850720,12.907,2.243
8695,5235111,2022,LVA,EST,780200,1.023,0.768
8696,5235112,2022,LVA,EST,780419,18.042,2.595
8697,5235113,2022,LVA,EST,780600,113.47,139.899
8698,5235603,2022,LVA,EST,850710,1679.324,303.705
8699,5235604,2022,LVA,EST,850720,100.319,24.27
8700,5235820,2022,LVA,EST,854911,2337.304,2912.984
8701,5237864,2022,LVA,FIN,850710,109.176,14.376
8702,5237865,2022,LVA,FIN,850720,0.625,0.019
8703,5242293,2022,LVA,DEU,780200,21.88,15.644
8704,5242294,2022,LVA,DEU,780411,0.065,0.02
8705,5242645,2022,LVA,DEU,850710,2.934,0.361
8706,5242646,2022,LVA,DEU,850720,260.66,17.951
8707,5242823,2022,LVA,DEU,854911,0.758,
8708,5243723,2022,LVA,GRC,780600,0.016,0.003
8709,5244564,2022,LVA,HKG,850710,4.141,1.007
8710,5246180,2022,LVA,ISL,721020,2.209,0.08
8711,5247638,2022,LVA,IRL,850720,0.611,0.044
8712,5249700,2022,LVA,ITA,850710,0.052,0.01
8713,5253187,2022,LVA,KGZ,850710,2.493,0.047
8714,5253188,2022,LVA,KGZ,850720,0.618,0.061
8715,5256188,2022,LVA,LTU,780200,45.937,74.522
8716,5256189,2022,LVA,LTU,780419,25.111,12.411
8717,5256190,2022,LVA,LTU,780600,45.428,30.724
8718,5256741,2022,LVA,LTU,850710,918.99,217.649
8719,5256742,2022,LVA,LTU,850720,212.102,68.493
8720,5256960,2022,LVA,LTU,854911,228.511,243.593
8721,5257632,2022,LVA,LUX,780419,1.457,0.005
8722,5261466,2022,LVA,NLD,260700,1.505,1.388
8723,5261579,2022,LVA,NLD,282410,0.018,0.001
8724,5261580,2022,LVA,NLD,282490,0.002,
8725,5262226,2022,LVA,NLD,381111,0.1,0.011
8726,5263726,2022,LVA,NLD,721020,0.04,0.001
8727,5264047,2022,LVA,NLD,780110,0.004,0.001
8728,5264048,2022,LVA,NLD,780191,0.004,0.002
8729,5264049,2022,LVA,NLD,780199,1.113,0.439
8730,5264050,2022,LVA,NLD,780200,6.174,4.43
8731,5264051,2022,LVA,NLD,780411,0.017,0.001
8732,5264052,2022,LVA,NLD,780419,6.263,2.197
8733,5264053,2022,LVA,NLD,780600,28.491,2.826
8734,5264739,2022,LVA,NLD,850710,27.709,6.133
8735,5264740,2022,LVA,NLD,850720,84.393,12.879
8736,5264973,2022,LVA,NLD,854911,1.518,1.967
8737,5265503,2022,LVA,VUT,850720,0.579,0.011
8738,5267131,2022,LVA,NOR,780411,0.669,0.011
8739,5267132,2022,LVA,NOR,780600,2.957,0.471
8740,5267360,2022,LVA,NOR,850720,2.464,0.187
8741,5267843,2022,LVA,PAN,850720,3.361,0.027
8742,5269697,2022,LVA,POL,780199,153.352,46.566
8743,5269698,2022,LVA,POL,780200,212.031,103.206
8744,5269699,2022,LVA,POL,780600,0.138,0.002
8745,5270054,2022,LVA,POL,850710,9.248,2.208
8746,5270055,2022,LVA,POL,850720,0.107,0.028
8747,5270928,2022,LVA,PRT,780600,0.358,0.002
8748,5271340,2022,LVA,QAT,850720,4.889,0.672
8749,5272362,2022,LVA,ROU,850710,0.237,0.058
8750,5272363,2022,LVA,ROU,850720,0.495,0.116
8751,5274402,2022,LVA,RUS,850710,4.308,1.581
8752,5274403,2022,LVA,RUS,850720,44.896,1.46
8753,5275870,2022,LVA,IND,780200,7.538,3.896
8754,5277433,2022,LVA,SVK,850710,0.303,0.114
8755,5277434,2022,LVA,SVK,850720,8.424,0.212
8756,5278617,2022,LVA,SVN,850710,24.369,9.566
8757,5280152,2022,LVA,ESP,780600,0.222,0.032
8758,5280998,2022,LVA,SWE,282490,3.271,1.309
8759,5282053,2022,LVA,SWE,780200,1.072,3.0
8760,5282054,2022,LVA,SWE,780600,0.038,0.004
8761,5282381,2022,LVA,SWE,850710,99.583,43.012
8762,5282382,2022,LVA,SWE,850720,57.485,6.0
8763,5287775,2022,LVA,UKR,850710,0.706,0.042
8764,5287776,2022,LVA,UKR,850720,6.309,1.548
8765,5289677,2022,LVA,GBR,850710,2.574,0.047
8766,5289678,2022,LVA,GBR,850720,2.047,0.002
8767,5291144,2022,LVA,USA,850710,7.733,0.264
8768,5292795,2022,LBR,PRT,854911,0.184,0.473
8769,5292838,2022,LBR,IND,854911,1187.225,1040.568
8770,5293037,2022,LBR,GBR,850720,64.483,24.077
8771,5293542,2022,LBY,KOR,780191,125.285,68.45
8772,5293543,2022,LBY,KOR,780199,750.192,413.36
8773,5293812,2022,LBY,IND,780110,563.307,256.725
8774,5293813,2022,LBY,IND,780199,2235.966,1060.405
8775,5293814,2022,LBY,IND,780200,392.516,211.46
8776,5293819,2022,LBY,IND,854911,9050.545,8090.545
8777,5294112,2022,LBY,TUR,780110,1682.805,929.205
8778,5294113,2022,LBY,TUR,780191,999.447,589.567
8779,5294114,2022,LBY,TUR,780199,4899.636,2785.745
8780,5295184,2022,LTU,AZE,780199,28.859,24.0
8781,5295356,2022,LTU,AZE,850710,12.119,1.577
8782,5295357,2022,LTU,AZE,850720,1.82,0.127
8783,5296259,2022,LTU,AUS,850720,3.368,0.982
8784,5297577,2022,LTU,AUT,850710,2.069,0.275
8785,5297578,2022,LTU,AUT,850720,1.353,0.095
8786,5299489,2022,LTU,ARM,850710,17.821,3.705
8787,5299490,2022,LTU,ARM,850720,10.479,1.15
8788,5300778,2022,LTU,BEL,780200,0.971,0.613
8789,5300779,2022,LTU,BEL,780600,0.233,0.003
8790,5301044,2022,LTU,BEL,850710,221.735,67.79
8791,5301045,2022,LTU,BEL,850720,0.35,0.024
8792,5303289,2022,LTU,BGR,780200,1587.144,1451.88
8793,5303551,2022,LTU,BGR,850720,0.547,0.064
8794,5303685,2022,LTU,BGR,854911,1413.753,1451.88
8795,5304392,2022,LTU,BLR,282490,54.784,22.0
8796,5306067,2022,LTU,BLR,780411,0.58,0.007
8797,5306068,2022,LTU,BLR,780600,8.628,1.203
8798,5306504,2022,LTU,BLR,850710,9.015,1.77
8799,5306505,2022,LTU,BLR,850720,56.17,14.515
8800,5308042,2022,LTU,CAN,850720,0.445,0.122
8801,5308738,2022,LTU,CHL,850710,0.724,0.268
8802,5310907,2022,LTU,HRV,850710,3.742,0.226
8803,5310908,2022,LTU,HRV,850720,1.215,0.056
8804,5312218,2022,LTU,CZE,381111,0.317,0.074
8805,5313070,2022,LTU,CZE,780200,7986.908,3465.198
8806,5313071,2022,LTU,CZE,780600,0.053,0.007
8807,5313372,2022,LTU,CZE,850710,0.699,0.193
8808,5313373,2022,LTU,CZE,850720,2.095,0.297
8809,5313544,2022,LTU,CZE,854911,4482.904,4554.88
8810,5315954,2022,LTU,DNK,850710,0.16,0.048
8811,5315955,2022,LTU,DNK,850720,10.935,1.892
8812,5318059,2022,LTU,EST,381111,0.075,0.009
8813,5319442,2022,LTU,EST,780200,291.723,234.511
8814,5319443,2022,LTU,EST,780600,21.149,3.43
8815,5319943,2022,LTU,EST,850710,582.97,130.412
8816,5319944,2022,LTU,EST,850720,91.009,14.258
8817,5320158,2022,LTU,EST,854911,108.539,143.843
8818,5321104,2022,LTU,FIN,381111,0.089,0.028
8819,5322505,2022,LTU,FIN,850710,49.148,4.432
8820,5322506,2022,LTU,FIN,850720,0.505,0.372
8821,5324542,2022,LTU,FRA,850710,0.756,0.164
8822,5324543,2022,LTU,FRA,850720,0.622,0.071
8823,5325999,2022,LTU,GEO,850710,12.175,1.588
8824,5326000,2022,LTU,GEO,850720,5.011,0.195
8825,5328253,2022,LTU,DEU,780200,1296.343,633.922
8826,5328254,2022,LTU,DEU,780419,6.834,2.552
8827,5328255,2022,LTU,DEU,780600,0.045,0.007
8828,5328704,2022,LTU,DEU,850710,236.744,72.94
8829,5328705,2022,LTU,DEU,850720,279.621,33.289
8830,5328904,2022,LTU,DEU,854911,1940.26,2062.033
8831,5330316,2022,LTU,GRC,850710,2.409,0.163
8832,5330317,2022,LTU,GRC,850720,2.088,0.503
8833,5330970,2022,LTU,HND,850720,1.799,0.04
8834,5331624,2022,LTU,HKG,850710,0.181,0.016
8835,5332890,2022,LTU,HUN,850710,0.504,0.078
8836,5334331,2022,LTU,ISL,850710,0.965,0.057
8837,5334332,2022,LTU,ISL,850720,0.316,0.015
8838,5335604,2022,LTU,IRL,381111,0.081,0.001
8839,5336205,2022,LTU,IRL,780600,0.017,0.006
8840,5336432,2022,LTU,IRL,850710,1.252,0.144
8841,5336433,2022,LTU,IRL,850720,1.233,0.196
8842,5337270,2022,LTU,ISR,850710,0.878,0.001
8843,5338759,2022,LTU,ITA,780600,0.799,0.086
8844,5339048,2022,LTU,ITA,850710,0.156,0.019
8845,5339049,2022,LTU,ITA,850720,5.127,0.83
8846,5340093,2022,LTU,JPN,850720,1.431,0.032
8847,5342758,2022,LTU,KAZ,850710,30.0,4.911
8848,5342759,2022,LTU,KAZ,850720,398.646,76.692
8849,5344555,2022,LTU,KOR,850710,0.191,0.001
8850,5344556,2022,LTU,KOR,850720,0.383,0.007
8851,5346791,2022,LTU,KGZ,850710,25.048,5.111
8852,5346792,2022,LTU,KGZ,850720,26.787,3.081
8853,5350285,2022,LTU,LVA,780200,13.498,11.498
8854,5350286,2022,LTU,LVA,780419,8.062,2.274
8855,5350287,2022,LTU,LVA,780600,47.986,12.378
8856,5350875,2022,LTU,LVA,850710,2221.359,738.967
8857,5350876,2022,LTU,LVA,850720,399.473,60.095
8858,5352062,2022,LTU,LUX,850720,0.137,0.024
8859,5353274,2022,LTU,MLT,850720,0.519,0.065
8860,5354733,2022,LTU,MNG,850720,16.412,0.502
8861,5355531,2022,LTU,MDA,850710,6.169,1.277
8862,5355532,2022,LTU,MDA,850720,6.563,1.585
8863,5357761,2022,LTU,NLD,260700,7.865,7.438
8864,5357878,2022,LTU,NLD,282410,0.061,0.007
8865,5357879,2022,LTU,NLD,282490,0.085,0.009
8866,5358545,2022,LTU,NLD,381111,1.732,0.189
8867,5360075,2022,LTU,NLD,721020,0.371,0.008
8868,5360398,2022,LTU,NLD,780110,0.004,0.001
8869,5360399,2022,LTU,NLD,780191,0.001,
8870,5360400,2022,LTU,NLD,780199,0.747,0.273
8871,5360401,2022,LTU,NLD,780200,64.283,46.039
8872,5360402,2022,LTU,NLD,780411,0.02,0.001
8873,5360403,2022,LTU,NLD,780419,6.571,2.307
8874,5360404,2022,LTU,NLD,780600,3.935,0.368
8875,5361109,2022,LTU,NLD,850710,78.741,17.806
8876,5361110,2022,LTU,NLD,850720,50.307,12.953
8877,5361342,2022,LTU,NLD,854911,32.253,41.816
8878,5364691,2022,LTU,NOR,780199,0.836,0.047
8879,5365075,2022,LTU,NOR,850710,20.739,2.123
8880,5365076,2022,LTU,NOR,850720,0.877,0.025
8881,5367186,2022,LTU,POL,381111,0.419,0.067
8882,5368413,2022,LTU,POL,780199,45.941,21.894
8883,5368414,2022,LTU,POL,780200,2159.177,717.935
8884,5368415,2022,LTU,POL,780600,0.16,0.021
8885,5368880,2022,LTU,POL,850710,59.926,27.324
8886,5368881,2022,LTU,POL,850720,43.741,7.333
8887,5369086,2022,LTU,POL,854911,165.865,92.798
8888,5370035,2022,LTU,PRT,780200,243.114,139.135
8889,5370036,2022,LTU,PRT,780600,0.39,0.003
8890,5370223,2022,LTU,PRT,850710,0.173,0.019
8891,5370224,2022,LTU,PRT,850720,0.117,0.008
8892,5371771,2022,LTU,ROU,780600,0.091,0.003
8893,5372090,2022,LTU,ROU,850710,34.827,6.097
8894,5372091,2022,LTU,ROU,850720,0.324,0.068
8895,5374896,2022,LTU,RUS,780419,1.47,0.266
8896,5374897,2022,LTU,RUS,780600,4.208,0.455
8897,5375457,2022,LTU,RUS,850710,17.901,4.308
8898,5375458,2022,LTU,RUS,850720,324.185,73.416
8899,5377151,2022,LTU,SRB,850710,0.057,0.003
8900,5377152,2022,LTU,SRB,850720,3.455,0.07
8901,5378604,2022,LTU,SGP,850710,0.642,0.089
8902,5378605,2022,LTU,SGP,850720,1.443,0.4
8903,5379154,2022,LTU,SVK,381111,0.427,0.088
8904,5380006,2022,LTU,SVK,850710,1.869,0.072
8905,5380007,2022,LTU,SVK,850720,0.231,0.027
8906,5381619,2022,LTU,SVN,850710,1.145,0.064
8907,5381620,2022,LTU,SVN,850720,0.311,0.013
8908,5382469,2022,LTU,ZAF,850710,6.272,1.908
8909,5383951,2022,LTU,ESP,780600,0.015,
8910,5384269,2022,LTU,ESP,850710,1.914,0.036
8911,5384270,2022,LTU,ESP,850720,0.695,0.051
8912,5386319,2022,LTU,SWE,780600,0.826,0.16
8913,5386686,2022,LTU,SWE,850710,107.65,25.246
8914,5388609,2022,LTU,CHE,850710,0.252,0.061
8915,5388610,2022,LTU,CHE,850720,0.868,0.027
8916,5389484,2022,LTU,TJK,850710,0.005,0.015
8917,5390083,2022,LTU,THA,850720,1.512,0.002
8918,5391300,2022,LTU,ARE,850710,20.112,3.053
8919,5391301,2022,LTU,ARE,850720,1.911,0.05
8920,5392676,2022,LTU,TUR,780411,0.709,0.007
8921,5393008,2022,LTU,TUR,850710,14.649,4.719
8922,5393009,2022,LTU,TUR,850720,0.877,0.004
8923,5393564,2022,LTU,TKM,850710,0.354,0.05
8924,5393565,2022,LTU,TKM,850720,150.949,19.59
8925,5395130,2022,LTU,UKR,850710,12.084,0.25
8926,5395131,2022,LTU,UKR,850720,442.629,83.422
8927,5395842,2022,LTU,MKD,850720,1.244,0.027
8928,5398191,2022,LTU,GBR,850710,9.612,0.028
8929,5398192,2022,LTU,GBR,850720,44.664,0.585
8930,5399885,2022,LTU,USA,780600,0.121,0.013
8931,5400155,2022,LTU,USA,850720,3.707,0.1
8932,5402010,2022,LTU,UZB,780600,0.101,0.001
8933,5402390,2022,LTU,UZB,850710,39.049,4.035
8934,5402391,2022,LTU,UZB,850720,525.238,104.444
8935,5403305,2022,LUX,AGO,850720,0.318,0.111
8936,5405373,2022,LUX,AUT,780600,0.013,0.001
8937,5405712,2022,LUX,AUT,850710,1.077,0.239
8938,5405713,2022,LUX,AUT,850720,1.403,0.129
8939,5407795,2022,LUX,BEL,381111,0.658,0.003
8940,5408905,2022,LUX,BEL,721020,0.834,0.224
8941,5409165,2022,LUX,BEL,780200,234.349,109.032
8942,5409166,2022,LUX,BEL,780411,4.252,0.434
8943,5409167,2022,LUX,BEL,780419,23.116,7.137
8944,5409168,2022,LUX,BEL,780600,8.329,0.346
8945,5409699,2022,LUX,BEL,850710,723.027,64.094
8946,5409700,2022,LUX,BEL,850720,171.985,17.349
8947,5409899,2022,LUX,BEL,854911,21.524,34.696
8948,5411361,2022,LUX,BGR,780600,79.979,25.093
8949,5411510,2022,LUX,BGR,850710,0.006,0.003
8950,5415150,2022,LUX,CYP,850720,0.669,0.234
8951,5415775,2022,LUX,CZE,780110,47.402,24.664
8952,5415992,2022,LUX,CZE,850710,0.009,0.001
8953,5415993,2022,LUX,CZE,850720,0.075,0.001
8954,5417079,2022,LUX,DNK,780419,30.203,9.11
8955,5417314,2022,LUX,DNK,850720,0.03,0.006
8956,5420050,2022,LUX,FRA,381111,0.572,0.068
8957,5421182,2022,LUX,FRA,721020,5.784,0.904
8958,5421456,2022,LUX,FRA,780110,60.111,25.526
8959,5421457,2022,LUX,FRA,780191,10.196,4.89
8960,5421458,2022,LUX,FRA,780200,11.232,16.963
8961,5421459,2022,LUX,FRA,780411,0.351,0.065
8962,5421460,2022,LUX,FRA,780419,54.935,19.19
8963,5421461,2022,LUX,FRA,780600,0.162,0.047
8964,5422001,2022,LUX,FRA,850710,456.87,152.549
8965,5422002,2022,LUX,FRA,850720,541.858,26.122
8966,5422212,2022,LUX,FRA,854911,20.717,29.397
8967,5423649,2022,LUX,DEU,282410,0.099,0.15
8968,5425125,2022,LUX,DEU,780200,231.972,157.744
8969,5425126,2022,LUX,DEU,780411,4.187,0.227
8970,5425127,2022,LUX,DEU,780419,0.986,0.035
8971,5425128,2022,LUX,DEU,780600,0.039,0.01
8972,5425627,2022,LUX,DEU,850710,2.022,0.787
8973,5425628,2022,LUX,DEU,850720,8.964,0.708
8974,5425824,2022,LUX,DEU,854911,2540.03,2932.447
8975,5426892,2022,LUX,GRC,850710,2.338,0.144
8976,5428171,2022,LUX,HUN,780200,0.531,0.218
8977,5428715,2022,LUX,ISL,850720,2.842,0.219
8978,5429131,2022,LUX,IDN,850720,0.727,0.001
8979,5429343,2022,LUX,IRQ,850720,1.23,0.43
8980,5429835,2022,LUX,IRL,850720,4.607,1.776
8981,5430364,2022,LUX,ISR,850710,3.49,
8982,5430365,2022,LUX,ISR,850720,1.761,0.467
8983,5432098,2022,LUX,ITA,850710,1.316,0.03
8984,5432099,2022,LUX,ITA,850720,0.932,0.015
8985,5435758,2022,LUX,LTU,850710,0.691,0.31
8986,5436636,2022,LUX,MLI,850710,0.299,0.134
8987,5439030,2022,LUX,OMN,780600,3.521,
8988,5439282,2022,LUX,OMN,850710,2.27,0.816
8989,5439283,2022,LUX,OMN,850720,12.277,3.328
8990,5440556,2022,LUX,NLD,260700,0.612,0.508
8991,5440670,2022,LUX,NLD,282410,0.008,0.002
8992,5440671,2022,LUX,NLD,282490,0.024,0.002
8993,5441312,2022,LUX,NLD,381111,0.62,0.065
8994,5442771,2022,LUX,NLD,721020,0.026,
8995,5443091,2022,LUX,NLD,780199,0.056,0.022
8996,5443092,2022,LUX,NLD,780200,75.058,51.696
8997,5443093,2022,LUX,NLD,780419,1.716,0.576
8998,5443094,2022,LUX,NLD,780600,0.524,0.056
8999,5443768,2022,LUX,NLD,850710,24.073,7.517
9000,5443769,2022,LUX,NLD,850720,32.128,7.909
9001,5443999,2022,LUX,NLD,854911,66.182,82.454
9002,5445173,2022,LUX,NGA,850710,3.037,1.361
9003,5445174,2022,LUX,NGA,850720,0.4,0.101
9004,5445870,2022,LUX,NOR,850720,2.04,0.144
9005,5447882,2022,LUX,POL,850710,0.748,0.335
9006,5447883,2022,LUX,POL,850720,3.677,1.287
9007,5448955,2022,LUX,PRT,850710,76.859,25.95
9008,5449083,2022,LUX,PRT,854911,0.25,0.004
9009,5450203,2022,LUX,ROU,850710,0.169,0.056
9010,5450204,2022,LUX,ROU,850720,3.144,0.672
9011,5452148,2022,LUX,IND,780191,6856.848,3089.035
9012,5452149,2022,LUX,IND,780199,2793.626,1260.545
9013,5452326,2022,LUX,IND,850710,0.17,0.076
9014,5453965,2022,LUX,SVK,850710,0.84,0.13
9015,5455637,2022,LUX,ZAF,850710,1545.876,470.255
9016,5456691,2022,LUX,ESP,721020,459.531,196.924
9017,5456834,2022,LUX,ESP,780600,0.149,0.001
9018,5457143,2022,LUX,ESP,850710,465.361,189.65
9019,5457144,2022,LUX,ESP,850720,4.323,0.011
9020,5458338,2022,LUX,SWE,850720,0.252,0.054
9021,5459580,2022,LUX,CHE,850720,51.849,10.242
9022,5461047,2022,LUX,ARE,850720,0.37,0.129
9023,5464368,2022,LUX,GBR,780600,0.485,1.034
9024,5464668,2022,LUX,GBR,850720,1.869,0.654
9025,5465212,2022,LUX,TZA,850720,0.324,0.03
9026,5466185,2022,LUX,USA,850710,0.107,0.048
9027,5470218,2022,MAC,HKG,850710,79.82,25.444
9028,5470219,2022,MAC,HKG,850720,30.672,7.663
9029,5476665,2022,MDG,CHN,260700,0.034,0.002
9030,5477260,2022,MDG,COM,850710,2.831,2.8
9031,5478979,2022,MDG,FRA,780600,0.066,0.009
9032,5479089,2022,MDG,FRA,850720,0.091,0.012
9033,5484076,2022,MDG,IND,854911,3267.424,2830.0
9034,5485089,2022,MDG,ZAF,850720,2.103,0.865
9035,5486540,2022,MDG,ARE,850710,1.397,0.018
9036,5487955,2022,MWI,CHN,780191,400.285,371.106
9037,5487956,2022,MWI,CHN,780600,677.575,425.0
9038,5489393,2022,MWI,TZA,850710,0.482,0.4
9039,5490377,2022,MYS,AZE,850710,10.438,2.454
9040,5490378,2022,MYS,AZE,850720,175.661,33.599
9041,5492499,2022,MYS,AUS,780600,17.979,2.303
9042,5492941,2022,MYS,AUS,850710,995.895,328.83
9043,5492942,2022,MYS,AUS,850720,77.299,21.664
9044,5495437,2022,MYS,BHR,850710,43.147,26.429
9045,5495438,2022,MYS,BHR,850720,0.679,0.645
9046,5495854,2022,MYS,BGD,282410,4.509,0.251
9047,5496463,2022,MYS,BGD,780110,8082.985,3556.177
9048,5496464,2022,MYS,BGD,780191,23.959,23.963
9049,5498081,2022,MYS,BEL,780110,17.471,8.53
9050,5498082,2022,MYS,BEL,780600,0.002,
9051,5498362,2022,MYS,BEL,850710,5.958,0.011
9052,5500921,2022,MYS,BRA,850720,191.912,70.689
9053,5501655,2022,MYS,SLB,850710,38.349,0.365
9054,5503314,2022,MYS,BRN,850710,357.59,8.662
9055,5503315,2022,MYS,BRN,850720,24.387,
9056,5505161,2022,MYS,MMR,850710,88.189,27.254
9057,5505162,2022,MYS,MMR,850720,1.249,0.02
9058,5506436,2022,MYS,KHM,780600,45.816,0.955
9059,5506722,2022,MYS,KHM,850710,16.594,4.166
9060,5507137,2022,MYS,CMR,850710,42.795,1.535
9061,5508229,2022,MYS,CAN,780419,2.453,0.17
9062,5508561,2022,MYS,CAN,850710,175.303,64.429
9063,5508562,2022,MYS,CAN,850720,1938.691,547.566
9064,5508762,2022,MYS,CAN,854911,4.376,5.647
9065,5509890,2022,MYS,LKA,850720,4.315,
9066,5510722,2022,MYS,CHL,850710,2.566,0.96
9067,5511304,2022,MYS,CHN,260700,0.051,0.042
9068,5512704,2022,MYS,CHN,780110,4335.472,327.538
9069,5512705,2022,MYS,CHN,780191,34361.226,862.036
9070,5512706,2022,MYS,CHN,780199,2379.729,1301.193
9071,5512707,2022,MYS,CHN,780419,3449.869,213.281
9072,5512708,2022,MYS,CHN,780600,3642.981,12.613
9073,5513168,2022,MYS,CHN,850710,7.966,3.305
9074,5513169,2022,MYS,CHN,850720,7.755,0.495
9075,5514102,2022,MYS,COL,780600,3.648,0.38
9076,5514286,2022,MYS,COL,850710,0.575,0.012
9077,5514287,2022,MYS,COL,850720,12.282,1.281
9078,5515318,2022,MYS,CRI,850720,3.189,0.01
9079,5516355,2022,MYS,CZE,282410,86.581,40.0
9080,5517100,2022,MYS,CZE,850720,0.381,0.028
9081,5518322,2022,MYS,DNK,850720,0.046,0.002
9082,5519811,2022,MYS,ETH,850710,14.979,0.042
9083,5520312,2022,MYS,EST,850710,0.05,0.001
9084,5520313,2022,MYS,EST,850720,0.333,0.064
9085,5523610,2022,MYS,FRA,850720,0.282,0.065
9086,5524161,2022,MYS,PYF,850710,7.609,0.626
9087,5524780,2022,MYS,DEU,282410,86.206,40.0
9088,5525770,2022,MYS,DEU,780419,9.393,0.2
9089,5525771,2022,MYS,DEU,780600,0.006,0.001
9090,5526157,2022,MYS,DEU,850710,10.722,1.402
9091,5526158,2022,MYS,DEU,850720,0.477,0.465
9092,5526904,2022,MYS,GHA,850710,109.968,3.33
9093,5527378,2022,MYS,GRC,850710,51.729,19.103
9094,5528480,2022,MYS,GIN,850720,77.638,0.7
9095,5530112,2022,MYS,HKG,780191,322.515,53.72
9096,5530113,2022,MYS,HKG,780200,587.033,327.366
9097,5530114,2022,MYS,HKG,780419,79.917,5.314
9098,5530115,2022,MYS,HKG,780600,472.083,14.625
9099,5530448,2022,MYS,HKG,850710,2008.422,546.137
9100,5530449,2022,MYS,HKG,850720,90.48,24.681
9101,5531429,2022,MYS,HUN,850720,4.549,0.01
9102,5532075,2022,MYS,ISL,850710,0.399,0.156
9103,5532076,2022,MYS,ISL,850720,0.327,0.01
9104,5532762,2022,MYS,IDN,260700,60.728,214.158
9105,5534281,2022,MYS,IDN,721020,5.71,1.024
9106,5534561,2022,MYS,IDN,780191,6370.846,2878.76
9107,5534562,2022,MYS,IDN,780411,1.467,0.525
9108,5534563,2022,MYS,IDN,780600,27.021,2.786
9109,5535142,2022,MYS,IDN,850710,81.471,26.8
9110,5535143,2022,MYS,IDN,850720,39.243,1.521
9111,5536254,2022,MYS,IRQ,850710,789.165,22.048
9112,5536255,2022,MYS,IRQ,850720,364.44,25.47
9113,5537477,2022,MYS,IRL,850710,0.02,0.001
9114,5537478,2022,MYS,IRL,850720,1.884,0.039
9115,5538561,2022,MYS,ITA,780600,1.071,0.01
9116,5538793,2022,MYS,ITA,850710,18.507,0.1
9117,5538794,2022,MYS,ITA,850720,119.301,130.485
9118,5539296,2022,MYS,CIV,780600,3.428,0.84
9119,5539442,2022,MYS,CIV,850710,145.598,4.373
9120,5539643,2022,MYS,JAM,850720,25.767,0.821
9121,5540958,2022,MYS,JPN,780110,3698.815,62.743
9122,5540959,2022,MYS,JPN,780411,9.786,2.0
9123,5540960,2022,MYS,JPN,780419,409.636,36.796
9124,5540961,2022,MYS,JPN,780600,283.613,17.573
9125,5541354,2022,MYS,JPN,850710,5.177,0.516
9126,5541355,2022,MYS,JPN,850720,8.74,1.919
9127,5541555,2022,MYS,JPN,854911,1.36,
9128,5542249,2022,MYS,KAZ,850720,119.108,30.474
9129,5542845,2022,MYS,JOR,850710,334.061,7.137
9130,5543609,2022,MYS,KEN,850710,233.346,4.607
9131,5545161,2022,MYS,KOR,780110,270.682,116.737
9132,5545162,2022,MYS,KOR,780419,84.049,8.364
9133,5545521,2022,MYS,KOR,850710,0.049,0.002
9134,5545522,2022,MYS,KOR,850720,6.48,0.889
9135,5546813,2022,MYS,KWT,850710,3821.727,551.003
9136,5547573,2022,MYS,LBN,850710,139.148,3.657
9137,5547574,2022,MYS,LBN,850720,686.719,7.375
9138,5548263,2022,MYS,LTU,850710,1.133,0.083
9139,5548784,2022,MYS,LUX,850710,1.245,0.701
9140,5548785,2022,MYS,LUX,850720,0.467,0.195
9141,5549478,2022,MYS,MAC,850710,4.942,3.305
9142,5551207,2022,MYS,MDV,780600,2.512,0.092
9143,5551527,2022,MYS,MDV,850710,0.026,0.009
9144,5551528,2022,MYS,MDV,850720,1.59,0.413
9145,5553769,2022,MYS,MUS,850710,121.764,37.348
9146,5554646,2022,MYS,MEX,850710,15.78,5.946
9147,5554647,2022,MYS,MEX,850720,236.606,67.246
9148,5555933,2022,MYS,S19,780110,369.405,175.939
9149,5555934,2022,MYS,S19,780191,1592.516,1642.197
